DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	18q21.32	18	60191596	MC4R	RNU4-17P - MC4R	ENSG00000202468	ENSG00000166603		27889	179466	rs8089364-C	rs8089364	0	8089364	intergenic_variant	1	NR	6E-8	7.221848749616356	(men)	1.09	[1.06-1.13]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	16q23.1	16	75213347	BCAR1	CTRB2 - CTRB1	ENSG00000168928	ENSG00000168925		6186	5641	rs7202877-T	rs7202877	0	7202877	intergenic_variant	1	NR	7E-8	7.154901959985743	(men)	1.15	[1.09-1.20]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	15q26.1	15	91000846	PRC1	VPS33B			ENSG00000184056			rs12899811-G	rs12899811	0	12899811	non_coding_transcript_exon_variant	0	NR	8E-8	7.096910013008056	(men)	1.09	[1.05-1.12]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	12q14.3	12	65818538	HMGA2	RPSAP52, RPSAP52			ENSG00000293176, ENSG00000241749			rs2261181-T	rs2261181	0	2261181	intron_variant	0	NR	1E-7	7.0	(men)	1.14	[1.09-1.19]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	3p25.2	3	12295008	PPARG	PPARG			ENSG00000132170			rs11709077-G	rs11709077	0	11709077	intron_variant	0	NR	2E-7	6.698970004336019	(men)	1.12	[1.07-1.17]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	10q25.2	10	112998590	TCF7L2	TCF7L2			ENSG00000148737			rs7903146-T	rs7903146	0	7903146	intron_variant	0	NR	6E-92	91.22184874961636	(men)	1.39	[1.35-1.44]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	3p24.3	3	23413299	UBE2E2	UBE2E2			ENSG00000182247			rs1496653-A	rs1496653	0	1496653	intron_variant	0	NR	4E-7	6.3979400086720375	(men)	1.09	[1.05-1.13]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	9p24.2	9	4292083	GLIS3	GLIS3			ENSG00000107249			rs10758593-A	rs10758593	0	10758593	intron_variant	0	NR	6E-7	6.221848749616356	(men)	1.08	[1.05-1.11]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	8q24.11	8	117172786	SLC30A8	SLC30A8			ENSG00000164756			rs3802177-G	rs3802177	0	3802177	3_prime_UTR_variant	0	NR	1E-16	16.0	(men)	1.15	[1.11-1.18]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	3p14.1	3	64713769	ADAMTS9	ADAMTS9-AS2			ENSG00000241684			rs4611812-C	rs4611812	0	4611812	intron_variant	0	NR	1E-6	6.0	(men)	1.08	[1.05-1.11]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	11p15.4	11	2825839	KCNQ1	KCNQ1			ENSG00000053918			rs163184-G	rs163184	0	163184	intron_variant	0	NR	9E-15	14.045757490560675	(men)	1.12	[1.09-1.16]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	7p15.1	7	28156794	JAZF1	JAZF1			ENSG00000153814			rs849135-G	rs849135	0	849135	intron_variant	0	NR	3E-13	12.522878745280337	(men)	1.11	[1.08-1.15]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	7p21.2	7	14858657	DGKB	DGKB			ENSG00000136267			rs17168486-T	rs17168486	0	17168486	intron_variant	0	NR	7E-13	12.154901959985743	(men)	1.15	[1.11-1.19]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	4p16.1	4	6301295	WFS1	WFS1			ENSG00000109501			rs1801214-T	rs1801214	0	1801214	missense_variant	0	NR	3E-12	11.522878745280337	(men)	1.11	[1.08-1.15]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	10q23.33	10	92703125	HHEX, IDE	HHEX - Y_RNA	ENSG00000152804	ENSG00000207021		7478	7374	rs1111875-C	rs1111875	0	1111875	intergenic_variant	1	NR	5E-12	11.301029995663981	(men)	1.11	[1.07-1.14]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	8p11.21	8	41661730	ANK1	ANK1			ENSG00000029534			rs516946-C	rs516946	0	516946	non_coding_transcript_exon_variant	0	NR	8E-11	10.096910013008056	(men)	1.12	[1.08-1.16]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
2017-12-11	22885922	Morris AP	2012-09-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22885922	Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.	Type 2 diabetes	6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls	12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls	5q13.3	5	77131486	ZBED3	PDE8B, ZBED3-AS1			ENSG00000284762, ENSG00000250802			rs6878122-G	rs6878122	0	6878122	intron_variant	0	NR	3E-10	9.522878745280337	(men)	1.12	[1.08-1.15]	Affymetrix, Illumina [up to 2500000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST005047	Genome-wide genotyping array
